prov,kode_prov,kab,kode_kab,kec,kode_kec
Prov. Sumatera Utara,070000  ,Kab. Simalungun,070400  ,Kec. Pamatang Sidamanik,070430  
Prov. Sumatera Utara,070000  ,Kab. Simalungun,070400  ,Kec. Jorlang Hataran,070408  
Prov. Sumatera Utara,070000  ,Kab. Simalungun,070400  ,Kec. Dolok Pardamean,070403  
Prov. Sumatera Utara,070000  ,Kab. Simalungun,070400  ,Kec. Silimakuta,070401  
Prov. Sumatera Utara,070000  ,Kab. Simalungun,070400  ,Kec. Girsang Simpangan Bolon,070405  
Prov. Sumatera Utara,070000  ,Kab. Simalungun,070400  ,Kec. Dolok Masagal,070432  
Prov. Sumatera Utara,070000  ,Kab. Simalungun,070400  ,Kec. Pamatang Silimahuta,070431  
Prov. Sumatera Utara,070000  ,Kab. Simalungun,070400  ,Kec. Haranggaol Horison,070429  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Kisaran Timur,070622  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Kisaran Barat,070621  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Air Batu,070607  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Bandar Pasir Mandoge,070601  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Pulau Rakyat,070603  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Air Joman,070610  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Simpang Empat,070606  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Sei dadap,070629  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Meranti,070609  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Pulo Bandring,070632  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Aek Songsongan,070623  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Buntu Pane,070608  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Tanjung Balai,070605  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Aek Kuasan,070619  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Tinggi Raja,070630  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Silau Laut,070634  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Aek Ledong,070625  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Bandar Pulau,070602  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Sei Kepayang,070604  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Rawang Panca Arga,070633  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Setia Janji,070631  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Teluk Dalam,070628  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Rahuning,070624  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Sei Kepayang Barat,070626  
Prov. Sumatera Utara,070000  ,Kab. Asahan,070600  ,Kec. Sei Kepayang Timur,070627  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Perbaungan,072110  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Sei Rampah,072109  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Sei Bamban,072116  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Dolok Masihul,072102  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Pantai Cermin,072111  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Tebing Tinggi,072105  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Teluk Mengkudu,072108  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Sipispis,072103  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Pegajahan,072117  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Tebing Syahbandar,072115  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Dolok Merawan,072104  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Tanjung Beringin,072107  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Bandar Khalifah,072106  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Bintang Bayu,072113  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Serbajadi,072114  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Silinda,072112  
Prov. Sumatera Utara,070000  ,Kab. Serdang Bedagai,072100  ,Kec. Kotarih,072101  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Teluk Dalam,071702  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Lahusa,071704  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Susua,071709  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Maniamolo,071710  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Fanayama,071718  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Amandraya,071703  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Ulususua,071724  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Somambawa,071726  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Toma,071712  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Aramo,071715  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Huruna,071720  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Luahagundre Maniamolo,071737  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Ulunoyo,071719  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Onolalu,071736  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Pulau-Pulau Batu,071701  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Lolowau,071707  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Mazino,071713  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Mazo,071717  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Idanotae,071729  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Siduaori,071725  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Gomo,071705  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Lolomatua,071706  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Umbunasi,071714  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Ulu Idanotae,071728  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Hibala,071708  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Hilimegai,071711  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Onohazumba,071722  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Tanah Masa,071735  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Oou,071721  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Hilisalawaahe,071723  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Boronadu,071727  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Pulau-pulau Batu Utara,071732  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Pulau-pulau Batu Barat,071733  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Pulau-Pulau Batu Timur,071716  
Prov. Sumatera Utara,070000  ,Kab. Nias Selatan,071700  ,Kec. Simuk,071734  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Siborongborong,070812  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Tarutung,070806  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Sipahutar,070811  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Pangaribuan,070809  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Parmonangan,070803  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Sipoholon,070805  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Pagaran,070813  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Garoga,070810  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Adian Koting,070804  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Pahae Julu,070808  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Muara,070818  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Pahae Jae,070807  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Siatas Barita,070823  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Purbatua,070819  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Utara,070800  ,Kec. Simangumban,070822  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Panyabungan,071505  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Siabu,071508  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Kotanopan,071503  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Natal,071506  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Lingga Bayu,071517  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Muara Batang Gadis,071507  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Batang Natal,071502  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Sinunukan,071520  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Batahan,071501  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Panyabungan Utara,071509  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Tambangan,071516  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Panyabungan Timur,071511  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Ranto Baek,071518  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Bukit Malintang,071513  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Muara Sipongi,071504  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Lembah Sorik Merapi,071514  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Panyabungan Selatan,071512  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Ulu Pungkut,071515  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Panyabungan Barat,071510  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Puncak Sorik Merapi,071519  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Huta Bargot,071521  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Naga Juang,071523  
Prov. Sumatera Utara,070000  ,Kab. Mandailing Natal,071500  ,Kec. Pakantan,071522  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu,070700  ,Kec. Rantau Utara,070722  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu,070700  ,Kec. Bilah Hulu,070705  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu,070700  ,Kec. Panai Tengah,070715  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu,070700  ,Kec. Panai Hilir,070716  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu,070700  ,Kec. Rantau Selatan,070721  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu,070700  ,Kec. Bilah Hilir,070713  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu,070700  ,Kec. Bilah Barat,070708  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu,070700  ,Kec. Pangkatan,070707  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu,070700  ,Kec. Panai Hulu,070714  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Pandan,070903  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Badiri,070912  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Manduamas,070908  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Kolang,070905  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Andam Dewi,070911  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Sorkam,070906  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Sirandorung,070914  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Sosor Gadong,070909  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Sorkam Barat,070910  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Pinang Sori,070916  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Sibabangun,070902  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Tapian Nauli,070904  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Barus,070907  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Pasaribu Tobing,070920  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Tukka,070915  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Sarudik,070918  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Barus Utara,070919  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Lumut,070901  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Sitahuis,070913  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Tengah,070900  ,Kec. Sukabangun,070917  
Prov. Sumatera Utara,070000  ,Kab. Batubara,072200  ,Kec. Lima Puluh,072203  
Prov. Sumatera Utara,070000  ,Kab. Batubara,072200  ,Kec. Air Putih,072202  
Prov. Sumatera Utara,070000  ,Kab. Batubara,072200  ,Kec. Medang Deras,072201  
Prov. Sumatera Utara,070000  ,Kab. Batubara,072200  ,Kec. Sei Suka,072205  
Prov. Sumatera Utara,070000  ,Kab. Batubara,072200  ,Kec. Sei Balai,072204  
Prov. Sumatera Utara,070000  ,Kab. Batubara,072200  ,Kec. Tanjung Tiram,072207  
Prov. Sumatera Utara,070000  ,Kab. Batubara,072200  ,Kec. Lima Puluh Pesisir,072212  
Prov. Sumatera Utara,070000  ,Kab. Batubara,072200  ,Kec. Talawi,072206  
Prov. Sumatera Utara,070000  ,Kab. Batubara,072200  ,Kec. Datuk Tanah Datar,072210  
Prov. Sumatera Utara,070000  ,Kab. Batubara,072200  ,Kec. Nibung Hangus,072208  
Prov. Sumatera Utara,070000  ,Kab. Batubara,072200  ,Kec. Laut Tador,072211  
Prov. Sumatera Utara,070000  ,Kab. Batubara,072200  ,Kec. Datuk Lima Puluh,072209  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Kabanjahe,070309  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Berastagi,070310  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Tigapanah,070311  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Tigabinanga,070303  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Munte,070305  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Mardingding,070301  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Barusjahe,070313  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Laubaleng,070302  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Merek,070312  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Tiganderket,070390  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Kutabuluh,070306  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Simpangempat,070308  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Juhar,070304  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Naman Teran,070315  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Payung,070307  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Dolat Rayat,070317  
Prov. Sumatera Utara,070000  ,Kab. Karo,070300  ,Kec. Merdeka,070316  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Utara,072500  ,Kec. Kualuh Hulu,072506  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Utara,072500  ,Kec. Kualuh Selatan,072505  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Utara,072500  ,Kec. Marbau,072508  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Utara,072500  ,Kec. Na. IX-X,072501  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Utara,072500  ,Kec. Kualuh Hilir,072504  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Utara,072500  ,Kec. Aek Kuo,072503  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Utara,072500  ,Kec. Aek Natas,072502  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Utara,072500  ,Kec. Kualuh Leidong,072507  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Sipirok,071011  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Angkola Selatan,071032  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Batang Toru,071010  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Saipar Dolok Hole,071016  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Batang Angkola,071001  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Angkola Timur,071033  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Sayur Matinggi,071026  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Angkola Barat,071030  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Angkola Sangkunur,071031  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Tantom Angkola,071034  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Marancar,071025  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Muara Batangtoru,071029  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Arse,071012  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Angkola Muara Tais,071035  
Prov. Sumatera Utara,070000  ,Kab. Tapanuli Selatan,071000  ,Kec. Aek Bilah,071027  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Sumbul,070505  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Sidikalang,070503  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Tigalingga,070511  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Parbuluan,070504  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Siempat Nempu,070508  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Tanah Pinem,070512  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Pegagan Hilir,070506  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Siempat Nempu Hulu,070507  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Silima Pungga-Pungga,070509  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Siempat Nempu Hilir,070510  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Lae Parira,070513  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Sitinjo,070516  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Gunung Stember,070514  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Silahi Sabungan,070517  
Prov. Sumatera Utara,070000  ,Kab. Dairi,070500  ,Kec. Berampu,070515  
Prov. Sumatera Utara,070000  ,Kab. Humbang Hasudutan,071900  ,Kec. Dolok Sanggul,071904  
Prov. Sumatera Utara,070000  ,Kab. Humbang Hasudutan,071900  ,Kec. Pakkat,071901  
Prov. Sumatera Utara,070000  ,Kab. Humbang Hasudutan,071900  ,Kec. Parlilitan,071905  
Prov. Sumatera Utara,070000  ,Kab. Humbang Hasudutan,071900  ,Kec. Lintong Nihuta,071903  
Prov. Sumatera Utara,070000  ,Kab. Humbang Hasudutan,071900  ,Kec. Pollung,071906  
Prov. Sumatera Utara,070000  ,Kab. Humbang Hasudutan,071900  ,Kec. Onan Ganjang,071902  
Prov. Sumatera Utara,070000  ,Kab. Humbang Hasudutan,071900  ,Kec. Tarabintang,071910  
Prov. Sumatera Utara,070000  ,Kab. Humbang Hasudutan,071900  ,Kec. Paranginan,071907  
Prov. Sumatera Utara,070000  ,Kab. Humbang Hasudutan,071900  ,Kec. Sijamapolang,071909  
Prov. Sumatera Utara,070000  ,Kab. Humbang Hasudutan,071900  ,Kec. Bakti Raja,071908  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Balige,071603  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Habinsaran,071605  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Lagu Boti,071604  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Silaen,071606  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Porsea,071607  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Pintu Pohan Meranti,071617  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Uluan,071616  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Nassau,071621  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Borbor,071619  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Lumban Julu,071608  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Parmaksian,071624  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Ajibata,071618  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Sigumpar,071622  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Siantar Narumonda,071623  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Bonatua Lunasi,071625  
Prov. Sumatera Utara,070000  ,Kab. Toba,071600  ,Kec. Tampahan,071620  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Barumun,072401  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Huta Raja Tinggi,072405  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Lubuk Barumun,072406  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Ulu Barumun,072408  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Sosopan,072409  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Sosa,072402  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Huristak,072407  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Barumun Tengah,072403  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Aek Nabara Barumun,072411  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Barumun Baru,072417  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Ulu Sosa,072415  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Barumun Selatan,072410  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Batang Lubu Sutam,072404  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Sosa Julu,072416  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Sosa Timur,072413  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Sihapas Barumun,072412  
Prov. Sumatera Utara,070000  ,Kab. Padang Lawas,072400  ,Kec. Barumun Barat,072414  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Selatan,072600  ,Kec. Torgamba,072602  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Selatan,072600  ,Kec. Kampung Rakyat,072605  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Selatan,072600  ,Kec. Kota Pinang,072603  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Selatan,072600  ,Kec. Sungai Kanan,072601  
Prov. Sumatera Utara,070000  ,Kab. Labuhan Batu Selatan,072600  ,Kec. Silangkitang,072604  
Prov. Sumatera Utara,070000  ,Kab. Nias Utara,072800  ,Kec. Alasa,072805  
Prov. Sumatera Utara,070000  ,Kab. Nias Utara,072800  ,Kec. Lahewa,072809  
Prov. Sumatera Utara,070000  ,Kab. Nias Utara,072800  ,Kec. Namohalu Esiwa,072806  
Prov. Sumatera Utara,070000  ,Kab. Nias Utara,072800  ,Kec. Sitolu Ori,072803  
Prov. Sumatera Utara,070000  ,Kab. Nias Utara,072800  ,Kec. Lotu,072802  
Prov. Sumatera Utara,070000  ,Kab. Nias Utara,072800  ,Kec. Lahewa Timur,072811  
Prov. Sumatera Utara,070000  ,Kab. Nias Utara,072800  ,Kec. Afulu,072810  
